xa,ya,za,oraa
0.3322434,3.4959137,7.0906515,19:33:04.019
0.34097722,3.4441094,7.0437527,19:33:04.037
0.3591627,3.4077387,7.0149183,19:33:04.057
0.37160534,3.4010384,6.9775906,19:33:04.078
0.40414777,3.434538,6.929734,19:33:04.100
0.4213761,3.4844284,6.9259057,19:33:04.118
0.46923253,3.4959137,6.9488773,19:33:04.136
0.53240305,3.4968712,6.980462,19:33:04.158
0.5803791,3.4594235,7.010133,19:33:04.180
0.5861219,3.4307094,7.1002226,19:33:04.199
0.54675996,3.389553,7.124151,19:33:04.220
0.4711468,3.3780675,7.1327653,19:33:04.238
0.37830526,3.3876386,7.0734234,19:33:04.259
0.32267213,3.4067814,6.9622765,19:33:04.281
0.27194428,3.4546375,6.924948,19:33:04.298
0.26907292,3.5102706,6.8866634,19:33:04.319
0.2882155,3.5370705,6.9326057,19:33:04.340
0.27481568,3.5380278,7.041838,19:33:04.361
0.28151557,3.5581274,7.099265,19:33:04.382
0.30831522,3.5160136,7.19785,19:33:04.399
0.368734,3.489214,7.235178,19:33:04.418
0.44243294,3.4622948,7.167222,19:33:04.439
0.44913283,3.4546375,7.1394644,19:33:04.461
0.4644469,3.4335809,7.1327653,19:33:04.481
0.43381873,3.4278383,7.108837,19:33:04.500
0.41467613,3.4029527,7.0600233,19:33:04.520
0.40031925,3.3876386,7.0456667,19:33:04.541
0.40031925,3.389553,7.0676804,19:33:04.562
0.38691944,3.4230528,7.0504518,19:33:04.581
0.36969113,3.4796429,7.0399237,19:33:04.600
0.3859623,3.526542,7.0504518,19:33:04.620
0.42520458,3.5150566,7.1059656,19:33:04.640
0.4644469,3.488257,7.057152,19:33:04.662
0.47401816,3.4527235,7.0149183,19:33:04.682
0.50560343,3.4374094,7.029395,19:33:04.700
0.5314459,3.3943386,7.068637,19:33:04.720
0.5180461,3.4010384,7.140422,19:33:04.741
0.46061838,3.4613376,7.1231937,19:33:04.762
0.4587041,3.489214,7.064809,19:33:04.781
0.42999023,3.4316666,7.015995,19:33:04.802
0.3955336,3.3464823,6.961319,19:33:04.821
0.33032915,3.3139396,6.9048486,19:33:04.841
0.24993034,3.3608391,6.963233,19:33:04.861
0.1867598,3.4766517,7.0408807,19:33:04.881
0.1666601,3.5160136,7.0705514,19:33:04.901
0.17144574,3.5676987,7.0638523,19:33:04.922
0.2193022,3.6203408,7.1193647,19:33:04.941
0.29204398,3.580141,7.161479,19:33:04.964
0.3792624,3.4747376,7.162436,19:33:04.983
0.4347759,3.3330822,7.106923,19:33:05.001
0.44051868,3.2756548,7.0849085,19:33:05.022
0.41371906,3.2890544,7.08108,19:33:05.041
0.42233318,3.3627534,7.030352,19:33:05.067
0.4386044,3.3761532,7.064809,19:33:05.081
0.40989053,3.4077387,7.1231937,19:33:05.102
0.41467613,3.477609,7.116494,19:33:05.121
0.4644469,3.5179281,7.1212792,19:33:05.142
0.46923253,3.5380278,7.108837,19:33:05.162
0.41563332,3.5408988,7.105008,19:33:05.182
0.43764725,3.4766517,7.080123,19:33:05.205
0.5103891,3.3799815,7.0475807,19:33:05.227
0.55537415,3.3579679,6.991947,19:33:05.244
0.5419743,3.3646674,6.9814186,19:33:05.266
0.4711468,3.38381,7.029395,19:33:05.283
0.48454657,3.449852,7.0523663,19:33:05.302
0.46923253,3.4383664,7.0581093,19:33:05.324
0.40127635,3.4747376,7.152865,19:33:05.348
0.3073581,3.4048667,7.256355,19:33:05.364
0.3274578,3.374239,7.021738,19:33:05.386
0.376391,3.3981671,6.846464,19:33:05.405
0.30640095,3.466123,6.987162,19:33:05.424
0.17048861,3.5131426,7.1337223,19:33:05.447
0.09379865,3.488257,7.186364,19:33:05.470
0.10049854,3.489214,7.219864,19:33:05.484
0.15134603,3.5389848,7.1126657,19:33:05.504
0.2556731,3.541856,7.0753374,19:33:05.524
0.35437703,3.4834714,7.0561953,19:33:05.545
0.47210395,3.4307094,6.980462,19:33:05.565
0.5708078,3.382853,6.8809204,19:33:05.586
0.5419743,3.290969,6.8187075,19:33:05.605
0.4701897,3.4019957,6.862735,19:33:05.625
0.34289148,3.5294132,7.033224,19:33:05.645
0.22695923,3.5877984,7.2265644,19:33:05.665
0.44243294,3.585884,7.130851,19:33:05.684
0.6588637,3.2766118,7.17105,19:33:05.705
0.6713064,3.196093,7.1040516,19:33:05.725
0.5314459,3.3474393,7.029395,19:33:05.746
0.34193435,3.4603806,7.148079,19:33:05.766
0.23748766,3.439324,7.1892357,19:33:05.785
0.20685953,3.3857243,7.0963945,19:33:05.804
0.19345972,3.3617964,7.0829945,19:33:05.825
0.19537397,3.381896,7.093523,19:33:05.846
0.17336,3.4383664,7.0600233,19:33:05.868
0.19537397,3.5389848,6.993861,19:33:05.886
0.1963311,3.6021554,7.0676804,19:33:05.906
0.27098715,3.66054,7.105008,19:33:05.927
0.43286163,3.6059837,7.1327653,19:33:05.947
0.58707905,3.4873,7.1873217,19:33:05.967
0.6626922,3.3570108,7.3271823,19:33:05.986
0.6751349,3.2880974,7.282197,19:33:06.006
0.68853474,3.2689545,7.1509504,19:33:06.028
0.65982085,3.2391639,7.1136227,19:33:06.047
0.5572884,3.2976685,7.0695944,19:33:06.065
0.5046463,3.3579679,7.080123,19:33:06.087
0.48646083,3.4863427,7.116494,19:33:06.107
0.5304888,3.4997425,7.1700926,19:33:06.127
0.59377897,3.4546375,7.008219,19:33:06.148
0.59856457,3.4153953,6.751589,19:33:06.167
0.565065,3.4297523,6.5284576,19:33:06.187
0.4347759,3.3799815,6.525586,19:33:06.208
0.25471598,3.4364522,6.409774,19:33:06.226
0.12454642,3.622255,6.3561745,19:33:06.247
0.04115655,3.6672401,6.7305317,19:33:06.268
-0.022971097,3.6145978,7.198807,19:33:06.288
-0.025842484,3.598327,7.45448,19:33:06.307
0.0047856453,3.5408988,7.6000834,19:33:06.328
0.07274181,3.4613376,7.7016587,19:33:06.351
0.16187444,3.3952956,7.735158,19:33:06.368
0.30544382,3.373282,7.5704126,19:33:06.388
0.487418,3.3857243,7.368339,19:33:06.407
0.631107,3.3369107,7.1566935,19:33:06.430
0.66460645,3.3206398,6.9929047,19:33:06.449
0.74404824,3.3704102,6.636733,19:33:06.468
0.8274381,3.3359537,6.4585867,19:33:06.488
0.8236096,3.3311682,6.4959154,19:33:06.509
0.8178668,3.3273396,6.3427744,19:33:06.532
0.80733836,3.252564,6.2344995,19:33:06.549
0.9145369,3.2746975,6.1770716,19:33:06.569
1.0218549,3.39051,6.372446,19:33:06.589
1.0390832,3.316811,6.8646493,19:33:06.609
0.8427522,3.269912,7.4957566,19:33:06.630
0.5889933,3.1444082,8.044431,19:33:06.650
0.3830909,3.0102906,8.287661,19:33:06.670
0.1896312,2.9968905,8.173762,19:33:06.691
-9.5712906E-4,3.0620952,7.952546,19:33:06.711
-0.23748766,3.2161932,7.7983284,19:33:06.732
-0.4089334,3.3952956,7.56467,19:33:06.750
-0.4261617,3.5514274,7.310911,19:33:06.772
-0.36969113,3.6701117,6.999605,19:33:06.791
-0.22695923,3.6796827,6.7429743,19:33:06.810
-0.04019942,3.434538,6.6625757,19:33:06.836
0.1052842,3.2142787,6.6778893,19:33:06.860
0.27768707,3.0879376,6.7295747,19:33:06.870
0.4261617,2.982534,6.8110495,19:33:06.891
0.51517475,2.9490342,6.993861,19:33:06.911
0.48454657,2.983491,7.235178,19:33:06.934
0.38213378,3.083152,7.5608416,19:33:06.951
0.30352956,3.0984662,7.7763147,19:33:06.971
0.21068805,3.0630522,7.839485,19:33:06.991
0.081355974,3.0898519,7.6920877,19:33:07.013
-0.049770713,3.128137,7.5158563,19:33:07.034
-0.12071791,3.2603407,7.363553,19:33:07.051
-0.15517455,3.38381,7.347282,19:33:07.071
-0.11497513,3.4815571,7.3271823,19:33:07.092
0.08039884,3.5073996,7.235178,19:33:07.113
0.36394835,3.4086957,7.128937,19:33:07.148
0.63972116,3.3483963,6.963233,19:33:07.153
0.9202796,3.2114072,6.891449,19:33:07.171
1.0869397,3.007419,6.7343597,19:33:07.192
0.99972135,2.9672198,6.794779,19:33:07.214
0.6990632,3.0802805,6.7976503,19:33:07.237
0.46636117,3.2362928,6.8206215,19:33:07.252
0.39170507,3.2257643,6.9460053,19:33:07.272
0.4022335,3.171208,7.0542803,19:33:07.291
0.3792624,3.186522,7.2122073,19:33:07.313
0.30065817,3.2391639,7.552227,19:33:07.340
0.21068805,3.2900116,7.7313294,19:33:07.355
0.21068805,3.2401211,7.6862254,19:33:07.373
0.30352956,3.1597223,7.499585,19:33:07.393
0.40701914,3.1482368,7.2265644,19:33:07.416
0.56985074,3.2813973,6.978548,19:33:07.436
0.5592027,3.4192238,6.9890766,19:33:07.454
0.4319045,3.5380278,7.0063043,19:33:07.474
0.38213378,3.5973694,6.8866634,19:33:07.493
0.3629912,3.4766517,6.798608,19:33:07.517
0.35533416,3.2852259,6.7688165,19:33:07.535
0.37160534,3.1434512,6.6865034,19:33:07.555
0.37830526,3.172165,6.702775,19:33:07.573
0.40989053,3.2785258,7.080123,19:33:07.596
0.4587041,3.3617964,7.534042,19:33:07.616
0.5180461,3.3608391,7.7590866,19:33:07.636
0.61770713,3.3129826,7.720802,19:33:07.655
0.73256266,3.2228928,7.53117,19:33:07.675
0.78137624,3.0735807,7.27454,19:33:07.696
0.579422,3.1300511,6.9986477,19:33:07.717
0.2681158,3.3282967,6.862735,19:33:07.735
0.053599227,3.4546375,6.814879,19:33:07.756
-0.008614162,3.4911282,6.876135,19:33:07.776
0.114018,3.465166,6.825407,19:33:07.795
0.3322434,3.3790245,6.810093,19:33:07.816
0.39457646,3.3704102,6.9737616,19:33:07.834
0.40127635,3.4613376,7.0581093,19:33:07.855
0.42999023,3.5140996,7.0887365,19:33:07.874
0.46731827,3.5571702,7.146165,19:33:07.896
0.5391029,3.4853854,7.347282,19:33:07.915
0.6751349,3.3598819,7.3578105,19:33:07.937
0.8054241,3.2775688,7.2850685,19:33:07.956
0.9288938,3.195136,7.2764544,19:33:07.976
0.92123675,3.2027931,7.2122073,19:33:07.996
0.83988076,3.2200215,7.0091763,19:33:08.016
0.7057631,3.2622547,6.7247887,19:33:08.035
0.579422,3.3206398,6.4729443,19:33:08.056
0.47401816,3.4010384,6.4002023,19:33:08.076
0.4587041,3.4584665,6.517929,19:33:08.097
0.48646083,3.4469807,6.7995644,19:33:08.117
0.4453043,3.4805999,7.1854076,19:33:08.136
0.42329037,3.5255847,7.490013,19:33:08.156
0.4587041,3.477609,7.536913,19:33:08.176
0.5161318,3.4192238,7.4295945,19:33:08.196
0.5660222,3.4019957,7.190192,19:33:08.217
0.63014984,3.4192238,7.0130043,19:33:08.237
0.6780063,3.4987855,6.91442,19:33:08.257
0.68566334,3.6193838,6.9134626,19:33:08.276
0.51517475,3.5447273,7.033224,19:33:08.299
0.5161318,3.426881,7.305168,19:33:08.316
0.5889933,3.29384,7.3137817,19:33:08.338
0.7239485,3.193222,7.08108,19:33:08.360
0.6990632,3.1750364,6.902934,19:33:08.377
0.5304888,3.1836505,6.9507914,19:33:08.398
0.40989053,3.251607,6.9852476,19:33:08.419
0.3735196,3.3292537,6.866564,19:33:08.437
0.36107695,3.39051,6.9077206,19:33:08.458
0.34672,3.4756947,7.027481,19:33:08.478
0.37447673,3.5964122,6.9527054,19:33:08.499
0.35820556,3.75733,6.9546194,19:33:08.518
0.39649072,3.7324445,7.106923,19:33:08.538
0.54293144,3.6212978,7.1423364,19:33:08.558
0.73543406,3.4844284,7.0542803,19:33:08.578
0.76606214,3.3933816,6.993861,19:33:08.598
0.64163536,3.4058242,6.9957757,19:33:08.618
0.5276174,3.3809388,7.0657663,19:33:08.639
0.53814584,3.308197,7.0609803,19:33:08.662
0.6023931,3.1999218,6.957491,19:33:08.681
0.56315076,3.1109087,6.930691,19:33:08.702
0.45966125,3.1530223,6.9259057,19:33:08.722
0.368734,3.302454,7.0024757,19:33:08.741
0.34002012,3.4383664,7.167222,19:33:08.759
0.3792624,3.5370705,7.2429543,19:33:08.780
0.45296136,3.541856,7.2793255,19:33:08.799
0.5448457,3.4517663,7.188278,19:33:08.819
0.6780063,3.3962529,6.94792,19:33:08.841
0.75074816,3.3780675,6.8321066,19:33:08.859
0.76606214,3.3522248,6.866564,19:33:08.880
0.698106,3.3512678,6.9622765,19:33:08.900
0.62727845,3.4230528,6.9862046,19:33:08.921
0.60717875,3.5169709,7.044709,19:33:08.943
0.6502496,3.456552,7.180621,19:33:08.960
0.69044894,3.29384,7.167222,19:33:08.980
0.7009774,3.1501513,7.0380087,19:33:09.001
0.6110073,3.1300511,6.889535,19:33:09.020
0.43286163,3.2114072,6.920163,19:33:09.039
0.27098715,3.29384,7.020781,19:33:09.060
0.17623138,3.3771105,7.1097937,19:33:09.082
0.14847465,3.4546375,7.1911497,19:33:09.107
0.15134603,3.489214,7.3156962,19:33:09.123
0.203031,3.4613376,7.280283,19:33:09.143
0.35150564,3.541856,6.9986477,19:33:09.162
0.5218746,3.682554,6.9326057,19:33:09.182
0.59952176,3.6279976,7.1566935,19:33:09.201
0.65407807,3.526542,7.2284784,19:33:09.224
0.7095915,3.3608391,7.0983086,19:33:09.241
0.727777,3.170251,6.9699335,19:33:09.262
0.779462,3.0169907,6.8072214,19:33:09.282
0.83413804,3.0496526,6.7133036,19:33:09.302
0.71724856,3.0812378,6.8225355,19:33:09.324
0.60430735,3.317768,6.949834,19:33:09.349
0.4941179,3.2670403,7.334839,19:33:09.369
0.48454657,3.3330822,7.2074213,19:33:09.381
0.4941179,3.3560536,7.116494,19:33:09.402
0.4644469,3.3483963,7.1298933,19:33:09.422
0.435733,3.4106097,7.061938,19:33:09.442
0.47497532,3.466123,6.9584484,19:33:09.463
0.4979464,3.490171,6.9172916,19:33:09.486
0.52953166,3.4959137,7.0561953,19:33:09.503
0.5285745,3.4469807,7.1251087,19:33:09.528
0.57750773,3.421138,7.1298933,19:33:09.547
0.6579066,3.3914673,7.0829945,19:33:09.565
0.7249056,3.3407395,7.1231937,19:33:09.586
0.7641479,3.2880974,7.120322,19:33:09.606
0.779462,3.2429924,7.108837,19:33:09.625
0.7335198,3.2228928,7.0868225,19:33:09.646
0.6722635,3.2429924,6.9584484,19:33:09.663
0.58133626,3.3340392,6.8493357,19:33:09.687
0.47497532,3.4201808,6.9431334,19:33:09.706
0.40797627,3.4622948,7.0169525,19:33:09.726
0.38404804,3.4805999,6.9814186,19:33:09.748
0.3926622,3.4728234,6.918249,19:33:09.766
0.42711884,3.4796429,6.8962345,19:33:09.786
0.4453043,3.505485,6.9230337,19:33:09.807
0.5017749,3.4728234,6.959405,19:33:09.828
0.601436,3.3972101,6.990033,19:33:09.847
0.668435,3.369453,7.0676804,19:33:09.870
0.71724856,3.3589249,7.108837,19:33:09.885
0.7402197,3.3273396,7.0246096,19:33:09.909
0.72969127,3.279483,6.974719,19:33:09.924
0.6971489,3.2622547,6.990033,19:33:09.950
0.63684976,3.2852259,7.0322666,19:33:09.967
0.5660222,3.3340392,7.0906515,19:33:09.989
0.50656056,3.372325,7.1547794,19:33:10.005
0.48358947,3.372325,7.1566935,19:33:10.028
0.48933226,3.3512678,7.0581093,19:33:10.047
0.50368917,3.372325,6.98429,19:33:10.067
0.4816752,3.4029527,6.9460053,19:33:10.088
0.49220362,3.4086957,6.951748,19:33:10.111
0.5304888,3.4086957,6.999605,19:33:10.128
0.5851648,3.4010384,6.9795046,19:33:10.148
0.6502496,3.3857243,6.987162,19:33:10.168
0.67417777,3.3761532,7.0265236,19:33:10.189
0.7162915,3.4039097,7.0437527,19:33:10.208
0.7622336,3.3914673,7.023653,19:33:10.226
0.76510507,3.321597,7.055238,19:33:10.246
0.73256266,3.2880974,7.055238,19:33:10.267
0.69140613,3.2957544,7.041838,19:33:10.286
0.6492924,3.3235111,7.027481,19:33:10.305
0.554417,3.3436108,7.0676804,19:33:10.326
0.4548756,3.3464823,7.1327653,19:33:10.347
0.3955336,3.3369107,7.0226955,19:33:10.367
0.41850466,3.3321252,6.949834,19:33:10.386
0.4548756,3.3349965,6.9163346,19:33:10.412
0.4615755,3.3541393,6.935477,19:33:10.428
0.45583272,3.3273396,7.001519,19:33:10.448
0.4816752,3.3531818,7.1452084,19:33:10.468
0.5103891,3.3550963,7.1337223,19:33:10.486
0.54675996,3.3235111,7.178707,19:33:10.507
0.5601598,3.3560536,7.0542803,19:33:10.531
0.6282356,3.3263826,7.0906515,19:33:10.551
0.8054241,3.3148968,7.0380087,19:33:10.568
0.9269795,3.1692936,6.991947,19:33:10.591
0.98153585,3.11378,6.993861,19:33:10.610
0.9375079,3.1032517,6.94792,19:33:10.631
0.84083784,3.1683364,6.802436,19:33:10.651
0.72969127,3.2133217,6.748717,19:33:10.674
0.5928218,3.1549368,6.678847,19:33:10.692
0.45678985,3.12048,6.972805,19:33:10.713
0.29491538,3.096552,7.2361355,19:33:10.731
0.2260021,3.1482368,7.4248095,19:33:10.752
0.19058833,3.090809,7.56467,19:33:10.768
0.20207389,3.0841093,7.695916,19:33:10.791
0.28055844,3.0515666,7.6737823,19:33:10.813
0.37543386,3.0477383,7.4756565,19:33:10.828
0.47593242,2.9873195,7.3511105,19:33:10.848
0.60717875,2.9777482,7.1758366,19:33:10.870
0.698106,2.984448,7.1040516,19:33:10.891
0.6961917,3.0045476,7.153822,19:33:10.909
0.6464211,3.0169907,7.2620974,19:33:10.930
0.6110073,2.998805,7.2649684,19:33:10.954
0.6435496,2.9605198,7.0265236,19:33:10.973
0.64259255,2.8667212,6.829236,19:33:10.995
0.58707905,2.5640292,6.9096346,19:33:11.008
0.34002012,2.4453452,7.3645096,19:33:11.029
0.0526421,3.2458642,7.675697,19:33:11.050
0.06221339,3.3857243,7.5972123,19:33:11.075
0.524746,3.2842686,7.2217784,19:33:11.092
0.82073814,3.1587653,7.153822,19:33:11.114
0.75074816,3.1520653,7.2361355,19:33:11.130
0.55824554,3.2334213,7.444909,19:33:11.150
0.49986067,3.2449067,7.393224,19:33:11.170
0.52666026,3.195136,7.186364,19:33:11.194
0.52283174,3.1501513,6.908677,19:33:11.215
0.5161318,3.1310084,6.7928643,19:33:11.233
0.5486742,3.054438,6.6893754,19:33:11.250
0.5832505,2.984448,6.6319475,19:33:11.273
0.57463634,2.9413772,6.6530046,19:33:11.293
0.47976094,2.9681768,6.850292,19:33:11.313
0.40127635,2.9452057,7.124151,19:33:11.336
0.35246277,2.9222348,7.3903527,19:33:11.356
0.3121437,2.9509487,7.4410806,19:33:11.377
0.26045877,2.9959335,7.483314,19:33:11.394
0.17048861,3.0630522,7.579027,19:33:11.415
0.203031,3.1013374,7.522556,19:33:11.434
0.17910278,3.170251,7.4324665,19:33:11.451
0.17144574,3.2228928,7.3597245,19:33:11.471
0.26333013,3.1367512,7.1270227,19:33:11.492
0.33032915,2.976791,7.0638523,19:33:11.511
0.31980073,2.8983064,7.1279793,19:33:11.534
0.3658626,3.0774093,7.078209,19:33:11.552
0.36394835,3.1310084,6.878049,19:33:11.571
0.4290331,3.1080375,6.9172916,19:33:11.592
0.48550373,3.0410385,7.291768,19:33:11.614
0.74500537,2.85045,7.2553973,19:33:11.642
1.1539387,2.459702,6.733403,19:33:11.656
1.1893525,2.4453452,6.810093,19:33:11.673
0.85136634,2.7871597,7.5570126,19:33:11.698
0.5736792,2.9452057,8.172805,19:33:11.716
0.5352744,3.0927234,8.263733,19:33:11.737
0.6579066,3.0630522,7.9391465,19:33:11.757
0.7067202,2.9662628,7.582855,19:33:11.777
0.7249056,2.9002209,7.263054,19:33:11.799
0.7804191,2.8753352,6.9795046,19:33:11.819
0.8283952,2.8648071,6.821578,19:33:11.843
0.8695518,2.9519057,6.7152176,19:33:11.857
0.8484949,2.992105,6.6941605,19:33:11.874
0.78723866,2.9806197,6.9000635,19:33:11.895
0.67704916,2.915535,7.080123,19:33:11.918
0.52666026,2.8772497,7.1968927,19:33:11.937
0.41371906,2.8849068,7.216036,19:33:11.962
0.3658626,2.9212775,7.206464,19:33:11.981
0.34767714,2.981577,7.1633935,19:33:12.001
0.36777687,3.054438,7.155736,19:33:12.020
0.38500518,3.0936804,7.256355,19:33:12.039
0.44147578,3.1587653,7.270712,19:33:12.059
0.56985074,3.1405797,7.1940217,19:33:12.080
0.7220342,3.0917664,7.0944805,19:33:12.096
0.9030513,3.0946374,6.7582884,19:33:12.116
1.0457832,3.03051,6.125387,19:33:12.136
0.6349355,2.9777482,6.763074,19:33:12.157
0.58133626,2.205943,7.239126,19:33:12.175
1.2161521,2.4616163,7.1825356,19:33:12.196
0.9040084,2.766103,7.8059864,19:33:12.223
0.6033502,2.9930623,7.9324465,19:33:12.235
0.49220362,2.902135,7.63454,19:33:12.256
0.42999023,2.8667212,7.1796646,19:33:12.276
0.30257243,2.970091,7.1327653,19:33:12.296
0.29682964,3.0112476,7.270712,19:33:12.314
0.30640095,3.0102906,7.323354,19:33:12.336
0.3016153,2.976791,7.45448,19:33:12.354
0.31597224,2.923192,7.663254,19:33:12.375
0.36107695,2.9375486,7.648897,19:33:12.396
0.3073581,3.0649667,7.4018383,19:33:12.415
0.25184458,3.1616366,7.183493,19:33:12.436
0.262373,3.196093,7.152865,19:33:12.457
0.3706482,3.0687952,7.1471224,19:33:12.476
0.48263237,2.918406,7.1729646,19:33:12.496
0.5084748,2.8408787,7.1002226,19:33:12.517
0.435733,2.7766314,7.1327653,19:33:12.539
0.34480575,2.7364318,7.136594,19:33:12.556
0.32267213,2.5842485,7.331011,19:33:12.577
0.5448457,2.7096324,7.3511105,19:33:12.595
0.3888337,2.8561928,7.2074213,19:33:12.616
0.36394835,3.0055048,7.308039,19:33:12.636
0.3351148,3.0294333,7.298468,19:33:12.657
0.34097722,3.0860233,7.1681786,19:33:12.676
0.3178865,3.1472797,7.0705514,19:33:12.697
0.28725836,3.196093,7.080123,19:33:12.720
0.29300112,3.1759934,7.116494,19:33:12.744
0.30640095,3.1434512,7.148079,19:33:12.758
0.339063,3.096552,7.188278,19:33:12.777
0.41563332,3.039124,7.2620974,19:33:12.797
0.46348974,2.981577,7.3214397,19:33:12.817
0.50656056,2.9385061,7.352068,19:33:12.837
0.5419743,2.917449,7.293682,19:33:12.858
0.51996034,2.903092,7.2831545,19:33:12.877
0.487418,2.9394631,7.2439117,19:33:12.897
0.44721857,2.9595628,7.213164,19:33:12.918
0.41467613,2.9748769,7.1729646,19:33:12.940
0.36681974,2.9949765,7.1586075,19:33:12.959
0.31405798,3.0448668,7.17105,19:33:12.978
0.28917262,3.083152,7.20455,19:33:12.999
0.26333013,3.067838,7.2448688,19:33:13.018
0.27003005,3.1070805,7.2783685,19:33:13.040
0.2958725,3.1424942,7.2946396,19:33:13.059
0.32075787,3.1310084,7.299425,19:33:13.078
0.40510488,3.0265617,7.289854,19:33:13.099
0.5132605,2.85045,7.253483,19:33:13.122
0.5505885,2.766103,7.237092,19:33:13.138
0.6138786,2.737389,7.2007213,19:33:13.161
0.76606214,2.7115467,7.1270227,19:33:13.181
0.94325066,2.7728028,7.013961,19:33:13.199
0.97005033,2.8389645,6.9699335,19:33:13.219
0.90879405,2.8858638,7.0753374,19:33:13.240
0.8800801,2.9136205,7.131808,19:33:13.259
0.7832905,2.9806197,7.1633935,19:33:13.280
0.6023931,3.0429525,7.3003826,19:33:13.298
0.36203408,3.0917664,7.452566,19:33:13.322
0.18101704,3.1453652,7.5053277,19:33:13.340
0.026799614,3.2114072,7.488099,19:33:13.360
-0.012442678,3.2190642,7.366424,19:33:13.383
0.046899326,3.1625938,7.234221,19:33:13.401
0.12358929,3.0946374,7.061938,19:33:13.422
0.19728823,3.0189047,7.0322666,19:33:13.441
0.28725836,2.9710484,7.066723,19:33:13.462
0.38117665,2.926063,7.1155367,19:33:13.480
0.48358947,2.8887353,7.216036,19:33:13.501
0.571765,2.8686354,7.310911,19:33:13.520
0.631107,2.8638499,7.3625956,19:33:13.541
0.64833534,2.8628926,7.350153,19:33:13.562
0.63397837,2.8782067,7.310911,19:33:13.581
0.6004788,2.9212775,7.26114,19:33:13.601
0.56315076,2.9633913,7.188278,19:33:13.621
0.5391029,2.9586058,7.5282993,19:33:13.647
0.027756743,3.0496526,6.428916,19:33:13.664
0.3274578,3.5408988,5.900342,19:33:13.681
0.4319045,3.201836,7.7456865,19:33:13.704
0.50943196,2.633062,8.794222,19:33:13.723
0.6138786,2.7278178,7.783015,19:33:13.748
0.7019346,2.9145777,6.902934,19:33:13.764
0.54388857,2.9145777,7.0198236,19:33:13.781
0.32362926,3.039124,7.17105,19:33:13.804
0.32267213,3.0955946,6.9862046,19:33:13.822
0.3562913,3.0333815,6.92782,19:33:13.841
0.28630123,3.0352955,7.080123,19:33:13.862
0.1867598,3.1156945,7.1643505,19:33:13.887
0.17527425,3.11378,7.2601833,19:33:13.903
0.24131618,3.039124,7.3597245,19:33:13.924
0.30927235,2.9959335,7.317611,19:33:13.944
0.31022945,2.999762,7.331011,19:33:13.969
0.31310084,2.998805,7.3855667,19:33:13.984
0.34002012,3.0045476,7.3606815,19:33:14.007
